canister_n2_pct,canister_nitrogen_pct,explosion_range,explosive_pressure_kpa,explosive_temp_k,final_pressure,final_temp,generation,hits_max_cap,initial_pressure,initial_temp,nitrogen_moles_in_o2_mix,o2_mix_n2_pct,o2_mix_nitrogen_pct,o2_moles_to_add,o2_pressure_equivalent_kpa,o2_temp,o2_temp_k,plasma_pct,plasma_percent,pressure,pressure_increase,target_total_pressure_kpa,temp,tritium_pct,tritium_percent
7.007908089375789,7.007908089375789,15.25279164771552,607.7622631887491,399.123169057537,52212.29689030292,27565.228250014847,3,False,1012.9943899765955,380.94278552350266,0.03507848049312686,5.132877253727214,5.132877253727214,0.648329260606756,342.49517801385366,301.3771952960845,301.3771952960845,30.0,30.0,607.7622631887491,51199.302500326325,1013.0,399.123169057537,70.0,70.0
15.690989940877628,15.690989940877628,15.151819445787257,605.8835238068125,400.99039586131914,51590.15722971938,27097.54181106203,3,False,1012.9963681382691,380.37913449383564,0.052772290686510376,7.616564887841631,7.616564887841631,0.6400897995551299,337.75429387482905,293.15,293.15,30.0,30.000000000000004,605.8835238068127,50577.160861581106,1013.0,400.99039586131914,70.0,70.0
20.558483948344143,20.558483948344143,15.04201883235112,612.4129123740953,391.3119559331286,50918.311286526085,26515.321073682448,3,False,1012.9993949077767,374.32914408917765,0.05576732858676386,8.126471142791598,8.126471142791598,0.6304755387890837,334.52757534523505,293.15,293.15,32.916267889227385,32.916267889227385,612.4129123740953,49905.31189161831,1013.0,391.3119559331286,67.08373211077262,67.08373211077262
18.505284048277368,18.505284048277368,14.889132721708199,593.6665576087886,398.11097100970244,49990.97326492066,25747.688490263972,3,False,1013.0031492577782,376.35720205147163,0.1270671947012597,17.602513908889623,17.602513908889623,0.5948023936936583,351.8947804071761,293.15,293.15,30.0,30.000000000000004,593.6665576087886,48977.97011566289,1013.0,398.11097100970244,70.0,70.0
16.884291036578674,16.884291036578674,14.881571053427885,602.0007090549575,408.9776282249459,49945.35346974284,26798.74067287713,3,False,1012.994417574366,389.1972893843368,0.04024132809764182,5.917596916969636,5.917596916969636,0.6397868769705931,345.37422351599156,305.42094375275707,305.42094375275707,30.0,30.0,602.0007090549574,48932.359052168475,1013.0,408.9776282249459,70.0,70.0
12.00204550005888,12.00204550005888,14.839220146642923,586.4931541108288,402.24565294101114,49690.27741669206,25725.577421345602,2,False,1012.9990440128562,380.1474140053941,0.04612527222393323,6.356259957567146,6.356259957567146,0.6795415905515728,353.7458641150713,293.15,293.15,30.123749546561314,30.123749546561314,586.4931541108288,48677.278372679204,1013.0,402.24565294101114,69.87625045343869,69.87625045343869
16.5167004999244,16.5167004999244,14.772614967772345,616.8221486787274,418.6668279153795,49290.590502623345,27921.87832206039,3,False,1012.9986454794156,404.5840257760913,0.025770839221701106,4.15856839979647,4.15856839979647,0.5939337500538387,348.3300268680007,338.0197063996168,338.0197063996168,30.261010006099514,30.261010006099514,616.8221486787276,48277.59185714393,1013.0,418.6668279153795,69.73898999390049,69.73898999390049
18.494100768043758,18.494100768043758,14.73994352033284,603.3018784699063,400.3932943192399,49095.191724224314,26087.008315441377,2,False,1012.9993415233488,383.8743678043039,0.049755078160861624,7.308247367165697,7.308247367165697,0.6310521750856547,348.3464717437062,307.696857872941,307.696857872941,32.54176903076285,32.54176903076284,603.3018784699065,48082.19238270097,1013.0,400.3932943192399,67.45823096923715,67.45823096923715
17.0889921842943,17.0889921842943,14.723569214234383,642.0886947100911,411.1804060651662,48997.42433084692,27388.15175255264,3,False,1012.9984101623746,393.84700662863196,0.011544761684169439,1.8998469440697647,1.8998469440697647,0.5961232254768795,296.22413291848466,293.15,293.15,34.68374652471751,34.68374652471752,642.088694710091,47984.425920684545,1013.0,411.1804060651662,65.31625347528248,65.31625347528248
20.88055381187678,20.88055381187678,14.713345913595129,604.7475307764363,412.6248163778816,48936.43834675003,26733.35403027186,2,False,1012.9941776858504,394.73520215415004,0.05872366105772544,8.872121928810962,8.872121928810962,0.6031660371330607,350.3623669647011,318.32272891652354,318.32272891652354,30.0,30.0,604.7475307764363,47923.44416906418,1013.0,412.6248163778816,70.0,70.0
15.903919831837822,15.903919831837822,14.696371998492548,564.9344489168409,393.95009306411106,48835.27586089807,24506.359887177805,3,False,1012.9980302975167,373.0808714795493,0.06521947357643558,8.464964057082707,8.464964057082707,0.7052442063238459,381.8061339533306,298.00705795187713,298.00705795187713,30.0,30.0,564.9344489168409,47822.27783060056,1013.0,393.95009306411106,70.0,70.0
13.797942067735544,13.797942067735544,14.689093128816651,576.7886732372165,392.63772007971914,48791.93045031939,24944.76028430647,3,False,1013.0015970882778,375.90612939804936,0.08311155915942871,11.274577602377278,11.274577602377278,0.6540474022716797,380.2735881773125,310.2207420953288,310.2207420953288,31.16404299307991,31.16404299307991,576.7886732372166,47778.92885323112,1013.0,392.63772007971914,68.8359570069201,68.8359570069201
22.159326756791977,22.159326756791977,14.613737433256784,587.6178498928211,401.25294094793577,48344.45185631976,25151.790080894294,3,False,1012.9944014874402,381.00398888028053,0.04632559357136365,6.450218079991677,6.450218079991677,0.671876380328772,354.44276036225335,296.7804814424393,296.7804814424393,31.59439860853756,31.59439860853756,587.6178498928211,47331.45745483232,1013.0,401.25294094793577,68.40560139146244,68.40560139146244
16.65623235607044,16.65623235607044,14.582896602720036,594.8009214052934,396.29140307156257,48161.975979437615,24937.623635923086,3,False,1012.9913013204293,377.1915752296578,0.06912466717170129,9.702642157872091,9.702642157872091,0.6433067102507675,347.2938701721689,293.15,293.15,33.06917672677085,33.06917672677085,594.8009214052934,47148.98467811719,1013.0,396.29140307156257,66.93082327322915,66.93082327322915
7.3648764255745265,7.3648764255745265,14.536503797735408,583.5884218576505,393.8333222290315,47888.20988036837,24699.850019240068,3,False,1012.9987785035624,377.4830433772278,0.046352014168312305,6.413873263438975,6.413873263438975,0.6763316477077783,369.205712533269,307.2246052107097,307.2246052107097,32.5965116379838,32.5965116379838,583.5884218576505,46875.21110186481,1013.0,393.8333222290315,67.40348836201619,67.40348836201619
13.528824638203938,13.528824638203938,14.51113283351957,589.1502286426827,404.2109353604609,47738.86360910687,24960.810120644135,3,False,1012.9905950954787,382.9919693056486,0.042547722253790846,5.95854976588477,5.95854976588477,0.6715139861403328,349.0483564413901,293.95826271222916,293.95826271222916,31.791123349452338,31.791123349452338,589.1502286426827,46725.87301401139,1013.0,404.2109353604609,68.20887665054767,68.20887665054767
14.615869158945298,14.615869158945298,14.489244698426663,589.8697745889959,404.3971932021009,47610.22864779388,24845.88445678945,3,False,1012.9987417787825,382.31514166962603,0.09311375454352673,13.00064600524361,13.00064600524361,0.6231103046760745,349.1427151015194,293.15,293.15,31.698213815127026,31.698213815127023,589.8697745889959,46597.2299060151,1013.0,404.3971932021009,68.30178618487298,68.30178618487298
17.213378742154816,17.213378742154816,14.477904593009427,582.0542112397212,409.9415046519384,47543.66004257805,24984.415376344412,3,False,1012.9994864971177,387.0977702297079,0.07959387288794054,11.056745472376512,11.056745472376512,0.6402732262217652,360.4161655909263,301.08405485887215,301.08405485887215,30.0,30.0,582.0542112397212,46530.66055608093,1013.0,409.9415046519384,70.0,70.0
20.37148605370016,20.37148605370016,14.374340867016395,560.34245480757,400.24881055714354,46938.132511942655,23646.345101468818,3,False,1012.9988824922408,376.5308824368311,0.05304693738994924,6.836170704991157,6.836170704991157,0.7229275032602694,378.26964840192784,293.15,293.15,30.010520030536906,30.010520030536913,560.34245480757,45925.133629450414,1013.0,400.24881055714354,69.98947996946309,69.98947996946309
19.92574724711765,19.92574724711765,14.330122879418314,589.7806451940903,418.7281500917662,46680.9182654546,25549.97955410212,3,False,1012.9970507155176,399.7230646959972,0.04174341890570427,6.166137611703393,6.166137611703393,0.635234967474691,361.969609529971,321.53860646597957,321.53860646597957,30.414387376223328,30.414387376223324,589.7806451940901,45667.921214739086,1013.0,418.7281500917662,69.58561262377667,69.58561262377667
30.0,30.0,14.299074565548128,585.1284852651308,380.59934598516355,46500.785049813516,27152.5328905778,3,False,1013.0033679989594,408.160796068559,0.0,0.0,0.0,0.5679779399159949,551.1098665021685,583.5022531202817,583.5022531202817,35.87751475890046,35.87751475890046,585.1284852651308,45487.78168181456,1013.0,380.59934598516355,64.12248524109954,64.12248524109954
23.215523049230523,23.215523049230523,14.29247190073117,574.5704461728108,407.7042409521287,46462.52870217597,24611.778777613745,3,False,1012.9990570955063,390.20037358319775,0.08413152928204695,11.787973254516478,11.787973254516478,0.6295749532959701,385.0586041084675,324.4464375548191,324.4464375548191,30.0,30.0,574.5704461728108,45449.52964508047,1013.0,407.7042409521287,70.0,70.0
19.12116963688162,19.12116963688162,14.266727122188412,584.7334495935444,406.01889244413263,46313.5302381616,24710.82398737775,3,False,1012.9991403511837,390.0602899690889,0.04338224999546445,6.235798112192814,6.235798112192814,0.6523145832717869,372.39178104836043,321.8962223510764,321.8962223510764,31.979751781175437,31.979751781175437,584.7334495935444,45300.53109781042,1013.0,406.01889244413263,68.02024821882456,68.02024821882456
27.54368613186465,27.54368613186465,14.255403518909525,555.1215673444702,380.35170982316777,46248.079700528,26979.64534946662,2,False,1013.0033002018081,414.3246024492293,0.01751206130563598,2.955047307364505,2.955047307364505,0.5751031994380009,584.5229217948514,593.15,593.15,32.70130080298055,32.70130080298054,555.1215673444702,45235.07640032619,1013.0,380.35170982316777,67.29869919701946,67.29869919701945
21.845564377531353,21.845564377531353,14.247861479563896,636.4083946118747,409.9081816943361,46204.51547353138,25663.964488713646,2,False,1012.9984153260696,392.912388957468,0.03992653328680957,6.473530190372496,6.473530190372496,0.5768394678386467,300.6592049558941,293.15,293.15,36.874606433185136,36.87460643318513,636.4083946118748,45191.51705820531,1013.0,409.9081816943361,63.125393566814864,63.12539356681487
13.598523475532977,13.598523475532977,14.237653609734641,614.5706801265954,404.0985544277606,46145.58962998157,24720.258057117495,2,False,1012.9970903587721,385.08869121757107,0.09509360471929368,14.249686646127365,14.249686646127365,0.5722446117679948,327.6977000550779,295.2998431282424,295.2998431282424,33.59978096880758,33.59978096880757,614.5706801265954,45132.5925396228,1013.0,404.0985544277606,66.40021903119242,66.40021903119242
16.316026504403293,16.316026504403293,14.21337517933282,555.4846076912555,400.8490195066854,46005.60988776431,23046.344900742748,2,False,1012.9957715243636,375.97547309344003,0.10296233796459527,13.084420169547869,13.084420169547869,0.6839455771773038,383.59946512670797,293.15,293.15,30.0,30.0,555.4846076912555,44992.61411623994,1013.0,400.8490195066854,70.0,70.0
28.477499882033303,28.477499882033303,14.198129552981213,545.3603845762477,376.32850211738486,45917.83180007628,26038.195501456496,2,False,1012.9953820226352,406.8951614390998,0.016644543973858728,2.6602982209263093,2.6602982209263093,0.6090200466697849,581.1506626095772,558.5769106421534,558.5769106421534,32.737377053791285,32.73737705379128,545.3603845762477,44904.836418053645,1013.0,376.32850211738486,67.26262294620872,67.26262294620872
23.03626232412365,23.03626232412365,14.181141742758461,627.0330958736077,405.95759924975056,45820.13389563105,25099.207090456384,3,False,1012.9989001838874,389.6126948861805,0.014585903944762984,2.2980796707913322,2.2980796707913322,0.6201137598723927,309.4014520268976,293.15,293.15,37.674448092193366,37.674448092193366,627.0330958736076,44807.134995447166,1013.0,405.95759924975056,62.325551907806634,62.32555190780664
16.3321178611797,16.3321178611797,14.17908238061715,587.8759662399247,420.3775018821107,45808.29833072981,25083.96702823341,3,False,1013.0015522947912,400.5911872412219,0.08656682736073891,12.735463817185869,12.735463817185869,0.593163637138884,365.64999354114514,323.49282651127976,323.49282651127976,30.0,30.0,587.8759662399247,44795.29677843502,1013.0,420.3775018821107,70.0,70.0
23.59950470022294,23.59950470022294,14.169181492989683,580.8533595273674,419.8411721791282,45751.41995233666,25174.341475799825,2,False,1012.9990182017882,403.1453589351323,0.04137126637836038,6.092282174754645,6.092282174754645,0.6377053947420928,380.15097658906495,336.64574152469453,336.64574152469453,30.0,30.0,580.8533595273674,44738.420934134876,1013.0,419.8411721791282,70.0,70.0
25.602942396196084,25.602942396196084,14.16295880229187,601.2223352920407,400.872498819718,45715.6923224772,24195.918485876657,3,False,1012.995645486878,383.4068315802151,0.03601202288578525,5.242387498654166,5.242387498654166,0.650927332418078,338.0996150641292,295.9798170652483,295.9798170652483,35.920760017061596,35.920760017061596,601.2223352920406,44702.69667699032,1013.0,400.872498819718,64.0792399829384,64.07923998293839
30.0,30.0,14.148932848392388,513.9454657561107,373.15,45635.219746646464,25662.354307811835,3,False,1012.9904900400363,410.2740355547521,0.005391522651181963,0.8212124024226197,0.8212124024226197,0.651140531087496,618.5036617306274,566.5290184740353,566.5290184740353,30.0,30.0,513.9454657561107,44622.22925660643,1013.0,373.15,70.0,70.0
23.03569964759044,23.03569964759044,14.101249739871408,587.1127900075187,422.44571670618006,45362.23874244418,24488.97671072169,3,False,1012.9968584007711,397.10171761104357,0.09472388110322984,13.565121687913411,13.565121687913411,0.6035660663259131,350.6049939587574,301.9382454894681,301.9382454894681,30.0,30.0,587.1127900075187,44349.241884043404,1013.0,422.44571670618006,70.0,70.0
22.852469457844972,22.852469457844972,14.096215376394307,630.9294690132191,394.91087944924215,45333.471300573954,24564.393829416866,3,False,1013.0002279909635,382.85147667785157,0.06965397323901584,11.049196487616035,11.049196487616035,0.560744565850086,323.49328406496227,308.5928718357675,308.5928718357675,39.616418769807176,39.61641876980717,630.9294690132191,44320.471072582994,1013.0,394.91087944924215,60.383581230192824,60.38358123019282
24.112085424019345,24.112085424019345,14.07704209695907,628.7483244106085,402.3081699138921,45224.0050925404,24796.47729163682,2,False,1012.999415078013,388.5587086559688,0.05473647539625794,8.716665866659431,8.716665866659431,0.5732154988284361,320.91654587605365,307.32755313856563,307.32755313856563,38.09922094902805,38.09922094902806,628.7483244106083,44211.00567746239,1013.0,402.3081699138921,61.90077905097195,61.90077905097194
18.329642061186057,18.329642061186057,14.069619919899738,541.917872947342,395.07162618781626,45181.66958051757,22096.705433883948,3,False,1013.0030913113926,370.16956473884625,0.1453157143170489,17.704225936842292,17.704225936842292,0.675481053841273,400.11949960687105,293.15,293.15,30.0,30.000000000000004,541.9178729473418,44168.666489206174,1013.0,395.07162618781626,70.0,70.0
17.28284004176492,17.28284004176492,14.011824152173922,627.9989583624521,415.03103634344757,44852.770936878216,24982.039116955875,3,False,1012.9965531555465,396.6776700470574,0.037382233008182664,5.973933106675677,5.973933106675677,0.5883735687501134,305.0415254892074,293.15,293.15,36.78917423374453,36.78917423374454,627.9989583624521,43839.774383722666,1013.0,415.03103634344757,63.21082576625547,63.21082576625546
19.04467355123239,19.04467355123239,13.99848381200963,614.4100529212894,417.2230293815714,44777.04731196214,24817.053431447293,2,False,1012.9934336170927,398.378761454062,0.06116606004505533,9.504321417761417,9.504321417761417,0.5823944568662295,325.8287637253575,304.4639293808096,304.4639293808096,34.672223105704795,34.6722231057048,614.4100529212894,43764.05387834505,1013.0,417.2230293815714,65.3277768942952,65.3277768942952
24.46235947243947,24.46235947243947,13.99675505231478,530.8749266873272,386.67919794790436,44767.2396516853,26312.69813939123,3,False,1012.9936389883107,424.03769504441425,0.0,0.0,0.0,0.6109929778440888,602.6496856618426,593.15,593.15,30.0,30.000000000000004,530.8749266873272,43754.24601269699,1013.0,386.67919794790436,70.0,70.0
9.231430433786146,9.231430433786146,13.992724371794313,569.285030722008,406.40284301641793,44744.37735766558,23002.70428681919,2,False,1012.9998254541724,382.1932068221964,0.10923271849080277,14.534853000415795,14.534853000415795,0.6422899731227827,366.349984523374,293.15,293.15,31.786997810999626,31.786997810999623,569.285030722008,43731.37753221141,1013.0,406.40284301641793,68.21300218900038,68.21300218900038
21.298190288194895,21.298190288194895,13.991613634232161,574.3274339686561,419.0318993115496,44738.078335963786,23742.782386571387,3,False,1012.9971216802678,393.63104271118993,0.09758134534871185,13.490088317915335,13.490088317915335,0.6257745219299347,364.2250649563224,302.7984447924536,302.7984447924536,30.0,30.000000000000004,574.327433968656,43725.08121428352,1013.0,419.0318993115496,70.0,70.0
22.611976646993128,22.611976646993128,13.979364214437762,541.379033843965,388.063421834811,44668.644721156365,26302.599513692665,2,False,1012.9952585689028,422.5891118221953,0.043798247803100966,7.268368046670436,7.268368046670436,0.558788846326846,583.1077113537051,581.922002417239,581.922002417239,30.896788529191483,30.896788529191483,541.379033843965,43655.64946258746,1013.0,388.063421834811,69.10321147080852,69.10321147080852
24.9435467814513,24.9435467814513,13.969553039602342,572.9829840971404,405.5153627416566,44613.07571738721,23415.228092697653,3,False,1012.9957381281414,387.261018148872,0.03896752231511814,5.3872356611864625,5.3872356611864625,0.684363045825205,373.9103970871815,310.86121625611156,310.86121625611156,33.25029202827287,33.25029202827286,572.9829840971404,43600.07997925907,1013.0,405.5153627416566,66.74970797172713,66.74970797172713
